Removed Pin From Net: NetName=GND Pin=C4-1
Removed Pin From Net: NetName=+5V Pin=C4-2
Removed Pin From Net: NetName=GND Pin=C7-1
Removed Pin From Net: NetName=GND Pin=C8-1
Change Component Designator: OldDesignator=C5 NewDesignator=C4
Change Component Designator: OldDesignator=C6 NewDesignator=C5
Change Component Designator: OldDesignator=C9 NewDesignator=C6
Change Component Designator: OldDesignator=C10 NewDesignator=C9
Change Component Designator: OldDesignator=C11 NewDesignator=C10
Change Component Designator: OldDesignator=D4 NewDesignator=D5
Change Component Designator: OldDesignator=D5 NewDesignator=D6
Change Component Designator: OldDesignator=D6 NewDesignator=D7
Change Component Designator: OldDesignator=D7 NewDesignator=D8
Change Component Designator: OldDesignator=Q2 NewDesignator=Q3
Change Component Designator: OldDesignator=Q3 NewDesignator=Q4
Change Component Designator: OldDesignator=Q4 NewDesignator=Q5
Change Component Designator: OldDesignator=Q5 NewDesignator=Q6
Change Component Designator: OldDesignator=Q6 NewDesignator=Q7
Change Component Designator: OldDesignator=Q7 NewDesignator=Q8
Change Component Designator: OldDesignator=Q8 NewDesignator=Q9
Change Component Designator: OldDesignator=R22 NewDesignator=R23
Change Component Designator: OldDesignator=R23 NewDesignator=R24
Change Component Designator: OldDesignator=R24 NewDesignator=R25
Change Component Designator: OldDesignator=R25 NewDesignator=R26
Change Component Designator: OldDesignator=R26 NewDesignator=R27
Change Component Designator: OldDesignator=R27 NewDesignator=R28
Change Component Designator: OldDesignator=R28 NewDesignator=R29
Change Component Designator: OldDesignator=R29 NewDesignator=R30
Change Component Designator: OldDesignator=R30 NewDesignator=R31
Change Component Designator: OldDesignator=R31 NewDesignator=R32
Change Component Designator: OldDesignator=R32 NewDesignator=R33
Change Component Designator: OldDesignator=R33 NewDesignator=R34
Change Component Designator: OldDesignator=R34 NewDesignator=R35
Change Component Designator: OldDesignator=R35 NewDesignator=R36
Change Component Designator: OldDesignator=R36 NewDesignator=R37
Change Component Designator: OldDesignator=R37 NewDesignator=R38
Change Component Designator: OldDesignator=R38 NewDesignator=R39
Change component parameters: Designator = "C9" ("C6"); Footprint = "FP-C0603C-CF-MFG"; UniqueID = "\JZGDOJVB" ("\JZGDOJVB")
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "IRF1404PBF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Forward Diode Voltage"; Value = "1.5V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Junction Temp"; Value = "+175°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number Of Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number Of N Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Octopart"; Value = "https://octopart.com/irf1404pbf-infineon-65873280"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "PG-TO220-3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Dissipation"; Value = "333W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pulse Drain Current"; Value = "808A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reverse Recovery Charge"; Value = "163nC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reverse Recovery Time"; Value = "78ns"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rthja Max"; Value = "62°C/W"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Standoff Height"; Value = "3.37mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-55°C to +175°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+175°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Threshold Vgs Max"; Value = "4V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Threshold Vgs Min"; Value = "2V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Transconductance"; Value = "76S"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Turn Off Delay Time"; Value = "46ns"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Turn On Delay Time"; Value = "17ns"; VariantName = "[No Variations]"
Added Component: Designator=R22(FP-CRCW0805-e3-MFG)
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "2012"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "1.25mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.45mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "2mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "5000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "100kR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "150V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.000194oz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "1.25mm"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C11-1
Added Pin To Net: NetName=+12V Pin=D4-2
Added Pin To Net: NetName=GND Pin=Q2-3
Change Net Name : Old Net Name=NetC11_2 New Net Name=NetC10_2
Change Net Name : Old Net Name=NetD4_1 New Net Name=NetD5_1
Change Net Name : Old Net Name=NetD5_1 New Net Name=NetD6_1
Change Net Name : Old Net Name=NetD6_1 New Net Name=NetD7_1
Change Net Name : Old Net Name=NetD7_2 New Net Name=NetD8_2
Change Net Name : Old Net Name=NetQ2_1 New Net Name=NetQ3_1
Change Net Name : Old Net Name=NetQ3_1 New Net Name=NetQ4_1
Change Net Name : Old Net Name=NetQ5_3 New Net Name=NetQ6_3
Change Net Name : Old Net Name=NetQ6_3 New Net Name=NetQ7_3
Added Pin To Net: NetName=NetC7_1 Pin=C7-1
Added Pin To Net: NetName=NetC7_1 Pin=C8-1
Added Pin To Net: NetName=NetC7_1 Pin=Q2-2
Added Net: Name=NetC7_1
Added Pin To Net: NetName=NetC11_2 Pin=C11-2
Added Pin To Net: NetName=NetC11_2 Pin=Q2-1
Added Pin To Net: NetName=NetC11_2 Pin=R22-2
Added Net: Name=NetC11_2
Added Pin To Net: NetName=NetD4_1 Pin=D4-1
Added Pin To Net: NetName=NetD4_1 Pin=R22-1
Added Net: Name=NetD4_1
Added Member To Class: ClassName=Main Member=Component C12 C0603C471J5GACTU
Added Member To Class: ClassName=Main Member=Component C13 C0603C471J5GACTU
Added Member To Class: ClassName=Main Member=Component C14 C0603C471J5GACTU
Added Member To Class: ClassName=Main Member=Component C15 C0603C471J5GACTU
Added Member To Class: ClassName=Main Member=Component D8 LTST-C191TBKT
Added Member To Class: ClassName=Main Member=Component Q2 IRF1404PBF
Added Member To Class: ClassName=Main Member=Component Q3 IRF1404PBF
Added Member To Class: ClassName=Main Member=Component Q4 IRF1404PBF
Added Member To Class: ClassName=Main Member=Component Q5 IRF1404PBF
Added Member To Class: ClassName=Main Member=Component Q7 BC807-40-7-F
Added Member To Class: ClassName=Main Member=Component Q9 BC846BLT1G
Added Member To Class: ClassName=Main Member=Component R22 CRCW0805100KFKEA
Added Member To Class: ClassName=Main Member=Component R23 CRCW080510K0FKEA
Added Member To Class: ClassName=Main Member=Component R24 CRCW080510K0FKEA
Added Member To Class: ClassName=Main Member=Component R25 ERA6AEB102V
Added Member To Class: ClassName=Main Member=Component R27 ERA6AEB102V
Added Member To Class: ClassName=Main Member=Component R28 ERA6AEB102V
Added Member To Class: ClassName=Main Member=Component R30 ERJ-6GEYJ151V
Added Member To Class: ClassName=Main Member=Component R32 CRCW080510K0FKEA
Added Member To Class: ClassName=Main Member=Component R33 ERJ-6GEYJ151V
Added Member To Class: ClassName=Main Member=Component R34 CRCW080510K0FKEA
Added Member To Class: ClassName=Main Member=Component R36 CRCW080510K0FKEA
Added Member To Class: ClassName=Main Member=Component R38 CRCW080510K0FKEA
Added Member To Class: ClassName=Main Member=Component R39 ERA6AEB102V
Added Room: Name=Main
